,Roslyn,Rust,Kubernetes
905,1.0,1.0,4.0
906,9.0,1.0,1.0
907,5.0,2.0,1.0
908,6.0,3.0,1.0
909,3.0,1.0,1.0
910,7.0,1.0,18.0
911,6.0,1.0,1.0
912,5.0,1.0,44.0
913,3.0,2.0,2.0
914,3.0,1.0,1.0
915,87.0,8.0,17.0
916,16.0,1.0,3.0
917,11.0,2.0,14.0
918,1.0,2.0,1.0
919,1.0,3.0,8.0
920,1.0,12.0,23.0
921,38.0,1.0,3.0
922,1.0,33.0,6.0
923,93.0,7.0,1.0
924,1.0,3.0,4.0
925,119.0,1.0,53.0
926,19.0,1.0,1.0
927,1.0,1.0,15.0
928,2.0,1.0,1.0
929,5.0,1.0,11.0
930,92.0,196.0,12.0
931,84.0,1.0,26.0
932,4.0,7.0,1.0
933,20.0,1.0,2.0
934,33.0,2.0,6.0
935,19.0,2.0,1.0
936,16.0,4.0,2.0
937,8.0,32.0,29.0
938,4.0,1.0,2.0
939,1.0,5.0,1.0
940,204.0,132.0,2.0
941,6.0,2.0,34.0
942,1.0,2.0,18.0
943,111.0,3.0,10.0
944,1.0,1.0,1.0
945,17.0,3.0,2.0
946,1.0,5.0,3.0
947,1.0,5.0,9.0
948,43.0,1.0,4.0
949,1.0,1.0,4.0
950,1.0,1.0,56.0
951,11.0,11.0,1.0
952,29.0,1.0,55.0
953,5.0,3.0,47.0
954,3.0,4.0,50.0
955,18.0,1.0,4.0
956,7.0,1.0,1.0
957,64.0,2.0,1.0
958,1.0,3.0,1.0
959,11.0,1.0,3.0
960,35.0,24.0,1.0
961,19.0,50.0,4.0
962,2.0,5.0,1.0
963,39.0,5.0,2.0
964,28.0,1.0,15.0
965,55.0,2.0,10.0
966,44.0,1.0,48.0
967,103.0,1.0,1.0
968,51.0,3.0,5.0
969,93.0,15.0,2.0
970,123.0,1.0,29.0
971,24.0,4.0,1.0
972,160.0,9.0,2.0
973,22.0,47.0,14.0
974,81.0,6.0,14.0
975,85.0,2.0,29.0
976,1.0,1.0,1.0
977,1.0,1.0,1.0
978,8.0,9.0,1.0
979,13.0,1.0,44.0
980,15.0,4.0,1.0
981,124.0,1.0,1.0
982,10.0,1.0,2.0
983,1.0,1.0,54.0
984,6.0,4.0,1.0
985,6.0,7.0,1.0
986,23.0,11.0,2.0
987,107.0,1.0,10.0
988,70.0,4.0,15.0
989,3.0,14.0,1.0
990,19.0,3.0,9.0
991,5.0,2.0,1.0
