,Roslyn,Rust,Kubernetes
829,2.0,3.0,4.0
830,1.0,4.0,3.0
831,1.0,4.0,1.0
832,12.0,1.0,16.0
833,3.0,23.0,27.0
834,1.0,2.0,1.0
835,61.0,3.0,4.0
836,5.0,6.0,2.0
837,2.0,1.0,2.0
838,44.0,1.0,14.0
839,1.0,1.0,1.0
840,48.0,1.0,1.0
841,4.0,5.0,1.0
842,82.0,45.0,3.0
843,2.0,1.0,34.0
844,14.0,86.0,47.0
845,1.0,1.0,52.0
846,6.0,13.0,17.0
847,6.0,4.0,2.0
848,18.0,1.0,15.0
849,1.0,30.0,2.0
850,1.0,2.0,22.0
851,151.0,2.0,6.0
852,1.0,5.0,20.0
853,5.0,1.0,1.0
854,26.0,1.0,11.0
855,1.0,1.0,2.0
856,1.0,1.0,1.0
857,1.0,1.0,1.0
858,7.0,6.0,7.0
859,1.0,2.0,1.0
860,4.0,25.0,2.0
861,3.0,2.0,19.0
862,4.0,2.0,1.0
863,4.0,1.0,62.0
864,3.0,1.0,9.0
865,30.0,1.0,6.0
866,1.0,2.0,5.0
867,3.0,6.0,1.0
868,1.0,3.0,2.0
869,2.0,1.0,6.0
870,16.0,3.0,1.0
871,1.0,3.0,2.0
872,3.0,1.0,1.0
873,1.0,1.0,67.0
874,22.0,2.0,1.0
875,5.0,1.0,1.0
876,30.0,2.0,51.0
877,1.0,257.0,13.0
878,12.0,3.0,28.0
879,1.0,4.0,1.0
880,1.0,3.0,1.0
881,3.0,1.0,2.0
882,1.0,5.0,10.0
883,1.0,1.0,4.0
884,1.0,2.0,26.0
885,13.0,2.0,2.0
886,3.0,2.0,2.0
887,3.0,1.0,2.0
888,88.0,1.0,2.0
889,5.0,1.0,1.0
890,4.0,7.0,3.0
891,155.0,2.0,12.0
892,2.0,41.0,1.0
893,14.0,9.0,6.0
894,24.0,1.0,2.0
895,1.0,1.0,1.0
896,36.0,1.0,18.0
897,1.0,7.0,1.0
898,4.0,1.0,15.0
899,3.0,2.0,44.0
900,17.0,1.0,8.0
901,1.0,7.0,2.0
902,1.0,2.0,14.0
903,137.0,6.0,1.0
904,1.0,9.0,1.0
905,1.0,1.0,1.0
906,15.0,1.0,3.0
907,1.0,18.0,48.0
908,16.0,3.0,6.0
909,109.0,2.0,23.0
910,83.0,1.0,1.0
911,34.0,1.0,15.0
912,1.0,1.0,1.0
913,1.0,1.0,1.0
914,1.0,5.0,1.0
915,1.0,1.0,4.0
916,17.0,2.0,1.0
917,8.0,1.0,1.0
918,19.0,2.0,25.0
919,2.0,2.0,2.0
920,10.0,5.0,10.0
921,17.0,118.0,5.0
922,1.0,3.0,1.0
923,57.0,32.0,1.0
924,39.0,1.0,40.0
925,33.0,2.0,2.0
926,16.0,157.0,29.0
927,18.0,2.0,1.0
928,114.0,1.0,17.0
929,36.0,4.0,1.0
930,1.0,2.0,1.0
931,131.0,1.0,3.0
932,56.0,2.0,34.0
933,84.0,1.0,10.0
934,145.0,3.0,56.0
935,34.0,1.0,2.0
936,1.0,3.0,1.0
937,19.0,1.0,2.0
938,234.0,3.0,3.0
939,5.0,1.0,4.0
940,13.0,1.0,1.0
941,3.0,5.0,3.0
942,29.0,5.0,4.0
943,3.0,1.0,54.0
944,19.0,39.0,9.0
945,15.0,3.0,21.0
946,98.0,1.0,45.0
947,1.0,1.0,14.0
948,10.0,1.0,1.0
949,3.0,1.0,1.0
950,1.0,1.0,10.0
951,2.0,5.0,47.0
952,6.0,37.0,29.0
953,1.0,9.0,1.0
954,116.0,7.0,1.0
955,1.0,6.0,14.0
956,1.0,14.0,1.0
957,10.0,22.0,2.0
958,9.0,2.0,4.0
959,15.0,1.0,1.0
960,91.0,1.0,1.0
961,6.0,2.0,2.0
962,16.0,3.0,1.0
963,1.0,4.0,1.0
964,1.0,1.0,2.0
965,3.0,1.0,2.0
966,23.0,1.0,4.0
967,2.0,1.0,9.0
968,39.0,1.0,1.0
969,1.0,1.0,13.0
970,14.0,1.0,2.0
971,56.0,11.0,5.0
972,1.0,1.0,3.0
973,2.0,2.0,1.0
974,10.0,1.0,1.0
975,43.0,4.0,1.0
976,65.0,9.0,4.0
977,1.0,4.0,1.0
978,48.0,1.0,13.0
979,71.0,1.0,1.0
980,1.0,4.0,1.0
981,1.0,33.0,54.0
982,3.0,3.0,2.0
983,1.0,1.0,5.0
984,27.0,4.0,1.0
985,136.0,40.0,1.0
986,16.0,6.0,4.0
987,39.0,9.0,2.0
988,2.0,2.0,60.0
989,1.0,5.0,2.0
990,1.0,1.0,3.0
991,1.0,2.0,13.0
