,Roslyn,Rust,Kubernetes
978,4.0,1.0,1.0
979,45.0,1.0,1.0
980,108.0,2.0,55.0
981,2.0,1.0,8.0
982,1.0,3.0,1.0
983,2.0,1.0,11.0
984,1.0,1.0,3.0
985,2.0,1.0,6.0
986,1.0,6.0,2.0
987,24.0,33.0,2.0
988,108.0,2.0,25.0
989,1.0,3.0,2.0
990,10.0,1.0,2.0
991,2.0,1.0,2.0
992,1.0,1.0,4.0
993,31.0,1.0,2.0
994,1.0,1.0,15.0
995,4.0,2.0,4.0
996,1.0,34.0,4.0
997,18.0,1.0,1.0
998,1.0,9.0,17.0
999,80.0,1.0,1.0
1000,1.0,1.0,2.0
1001,17.0,1.0,1.0
1002,18.0,1.0,1.0
1003,12.0,7.0,1.0
1004,1.0,2.0,12.0
1005,11.0,6.0,1.0
1006,1.0,169.0,2.0
1007,2.0,117.0,1.0
1008,1.0,2.0,1.0
1009,2.0,1.0,6.0
1010,24.0,1.0,23.0
1011,1.0,1.0,2.0
1012,10.0,1.0,27.0
1013,17.0,1.0,2.0
1014,6.0,1.0,1.0
1015,59.0,1.0,8.0
1016,1.0,5.0,14.0
1017,32.0,1.0,1.0
1018,29.0,1.0,11.0
1019,39.0,2.0,1.0
1020,4.0,1.0,1.0
1021,41.0,9.0,26.0
1022,1.0,1.0,2.0
1023,101.0,2.0,21.0
1024,3.0,1.0,13.0
1025,93.0,1.0,3.0
1026,92.0,2.0,1.0
1027,43.0,3.0,2.0
1028,19.0,5.0,1.0
1029,10.0,41.0,1.0
1030,137.0,9.0,46.0
1031,125.0,4.0,20.0
1032,2.0,2.0,1.0
1033,6.0,19.0,3.0
1034,2.0,13.0,1.0
1035,3.0,2.0,6.0
1036,27.0,3.0,1.0
1037,6.0,1.0,1.0
1038,95.0,1.0,4.0
1039,22.0,1.0,1.0
1040,20.0,3.0,2.0
1041,1.0,33.0,31.0
1042,1.0,40.0,1.0
1043,10.0,1.0,55.0
1044,33.0,3.0,2.0
1045,8.0,1.0,9.0
1046,1.0,2.0,1.0
1047,1.0,1.0,50.0
1048,2.0,1.0,3.0
1049,181.0,1.0,2.0
1050,14.0,8.0,10.0
1051,6.0,1.0,7.0
1052,3.0,1.0,6.0
1053,4.0,4.0,5.0
1054,3.0,2.0,16.0
1055,14.0,1.0,11.0
1056,48.0,2.0,1.0
1057,1.0,1.0,13.0
1058,1.0,5.0,4.0
1059,5.0,3.0,43.0
1060,9.0,1.0,3.0
1061,1.0,4.0,28.0
1062,1.0,2.0,2.0
1063,111.0,1.0,1.0
1064,85.0,1.0,1.0
1065,3.0,6.0,51.0
1066,116.0,1.0,25.0
1067,6.0,2.0,2.0
1068,16.0,1.0,4.0
1069,56.0,1.0,3.0
1070,1.0,6.0,2.0
1071,1.0,2.0,22.0
1072,16.0,19.0,1.0
1073,1.0,1.0,2.0
1074,1.0,1.0,5.0
1075,4.0,3.0,1.0
1076,49.0,1.0,13.0
1077,10.0,1.0,3.0
1078,2.0,1.0,42.0
1079,4.0,122.0,1.0
1080,63.0,35.0,45.0
1081,22.0,2.0,1.0
1082,46.0,1.0,19.0
1083,1.0,82.0,13.0
1084,6.0,1.0,56.0
1085,43.0,5.0,1.0
1086,71.0,1.0,1.0
1087,50.0,5.0,1.0
1088,1.0,1.0,1.0
1089,32.0,1.0,7.0
1090,8.0,1.0,1.0
1091,1.0,1.0,1.0
1092,1.0,6.0,1.0
1093,1.0,3.0,2.0
1094,4.0,35.0,3.0
1095,4.0,11.0,16.0
1096,2.0,1.0,2.0
1097,5.0,1.0,11.0
1098,30.0,2.0,3.0
1099,6.0,1.0,37.0
1100,3.0,1.0,3.0
1101,1.0,1.0,1.0
1102,2.0,1.0,9.0
1103,6.0,4.0,1.0
1104,1.0,23.0,2.0
1105,8.0,1.0,1.0
1106,1.0,6.0,10.0
1107,67.0,1.0,4.0
1108,9.0,1.0,3.0
1109,2.0,1.0,1.0
1110,15.0,6.0,61.0
1111,40.0,5.0,1.0
1112,1.0,1.0,3.0
1113,1.0,2.0,3.0
1114,28.0,1.0,1.0
1115,1.0,2.0,2.0
1116,115.0,7.0,3.0
1117,30.0,4.0,22.0
1118,10.0,3.0,13.0
1119,1.0,13.0,4.0
1120,1.0,1.0,1.0
1121,7.0,1.0,2.0
1122,16.0,22.0,3.0
1123,2.0,32.0,1.0
1124,7.0,3.0,1.0
1125,35.0,3.0,25.0
1126,10.0,31.0,15.0
1127,1.0,1.0,1.0
1128,32.0,1.0,3.0
1129,4.0,1.0,1.0
1130,1.0,2.0,6.0
1131,1.0,1.0,1.0
1132,5.0,1.0,1.0
1133,1.0,27.0,1.0
1134,2.0,2.0,1.0
1135,21.0,4.0,1.0
1136,7.0,1.0,10.0
1137,1.0,1.0,1.0
1138,18.0,1.0,2.0
1139,1.0,1.0,1.0
1140,8.0,1.0,3.0
1141,1.0,3.0,23.0
1142,2.0,1.0,15.0
1143,1.0,2.0,1.0
1144,1.0,3.0,8.0
1145,1.0,1.0,7.0
1146,2.0,47.0,4.0
1147,1.0,4.0,1.0
1148,1.0,3.0,28.0
1149,1.0,5.0,23.0
1150,3.0,1.0,1.0
1151,1.0,2.0,4.0
1152,1.0,4.0,2.0
1153,1.0,1.0,4.0
1154,1.0,4.0,6.0
1155,1.0,3.0,3.0
1156,1.0,1.0,15.0
1157,9.0,118.0,1.0
1158,1.0,5.0,61.0
1159,1.0,9.0,1.0
1160,13.0,1.0,1.0
1161,1.0,1.0,3.0
1162,1.0,1.0,2.0
1163,3.0,1.0,1.0
1164,1.0,1.0,1.0
1165,2.0,1.0,3.0
1166,2.0,4.0,2.0
1167,8.0,4.0,3.0
1168,33.0,8.0,1.0
1169,1.0,1.0,2.0
1170,9.0,2.0,18.0
1171,31.0,2.0,10.0
1172,2.0,2.0,11.0
1173,1.0,1.0,4.0
1174,45.0,44.0,1.0
1175,3.0,2.0,1.0
1176,3.0,1.0,1.0
1177,1.0,12.0,4.0
1178,21.0,2.0,2.0
1179,5.0,9.0,1.0
1180,1.0,1.0,3.0
1181,1.0,3.0,2.0
1182,2.0,1.0,1.0
1183,51.0,1.0,1.0
1184,2.0,1.0,1.0
1185,1.0,1.0,1.0
1186,4.0,14.0,4.0
1187,4.0,1.0,1.0
1188,97.0,1.0,2.0
1189,4.0,1.0,22.0
1190,3.0,3.0,11.0
1191,7.0,23.0,2.0
1192,3.0,2.0,1.0
1193,1.0,1.0,1.0
1194,1.0,52.0,1.0
1195,1.0,1.0,1.0
1196,78.0,1.0,6.0
1197,5.0,1.0,1.0
1198,4.0,97.0,6.0
1199,2.0,1.0,18.0
1200,2.0,7.0,29.0
1201,1.0,2.0,1.0
1202,4.0,1.0,183.0
1203,1.0,1.0,8.0
1204,1.0,1.0,3.0
1205,1.0,1.0,1.0
1206,1.0,1.0,42.0
1207,1.0,1.0,46.0
1208,1.0,1.0,88.0
1209,1.0,18.0,4.0
1210,11.0,1.0,3.0
1211,1.0,1.0,1.0
1212,3.0,4.0,111.0
1213,10.0,1.0,1.0
1214,1.0,9.0,2.0
1215,2.0,1.0,1.0
1216,1.0,1.0,4.0
1217,1.0,1.0,10.0
1218,1.0,2.0,10.0
1219,1.0,1.0,3.0
1220,,4.0,1.0
1221,,8.0,4.0
1222,,1.0,1.0
1223,,32.0,1.0
1224,,1.0,5.0
1225,,13.0,25.0
1226,,1.0,1.0
1227,,1.0,3.0
1228,,2.0,1.0
1229,,2.0,11.0
1230,,1.0,4.0
1231,,1.0,1.0
1232,,4.0,29.0
1233,,1.0,1.0
1234,,1.0,2.0
1235,,1.0,1.0
1236,,6.0,1.0
1237,,2.0,4.0
1238,,1.0,2.0
1239,,19.0,2.0
1240,,47.0,1.0
1241,,25.0,2.0
1242,,62.0,5.0
1243,,1.0,1.0
1244,,1.0,2.0
1245,,1.0,1.0
1246,,2.0,3.0
1247,,1.0,2.0
1248,,37.0,51.0
1249,,2.0,8.0
1250,,1.0,1.0
1251,,1.0,1.0
1252,,16.0,2.0
1253,,3.0,1.0
1254,,2.0,2.0
1255,,2.0,2.0
1256,,1.0,2.0
1257,,4.0,60.0
1258,,1.0,1.0
1259,,1.0,46.0
1260,,4.0,1.0
1261,,1.0,16.0
1262,,1.0,376.0
1263,,1.0,9.0
1264,,4.0,3.0
1265,,9.0,79.0
1266,,8.0,1.0
1267,,5.0,69.0
1268,,2.0,2.0
1269,,1.0,1.0
1270,,2.0,1.0
1271,,1.0,1.0
1272,,8.0,1.0
1273,,158.0,1.0
1274,,1.0,1.0
1275,,1.0,60.0
1276,,7.0,1.0
1277,,1.0,1.0
1278,,9.0,1.0
1279,,5.0,6.0
1280,,1.0,1.0
1281,,2.0,3.0
1282,,1.0,63.0
1283,,6.0,34.0
1284,,3.0,2.0
1285,,1.0,2.0
1286,,6.0,1.0
1287,,1.0,6.0
1288,,1.0,1.0
1289,,2.0,1.0
1290,,1.0,1.0
1291,,1.0,3.0
1292,,2.0,1.0
1293,,6.0,1.0
1294,,1.0,1.0
1295,,1.0,5.0
1296,,8.0,1.0
1297,,4.0,2.0
1298,,1.0,1.0
1299,,17.0,6.0
1300,,2.0,1.0
1301,,1.0,33.0
1302,,1.0,1.0
1303,,34.0,5.0
1304,,2.0,1.0
1305,,2.0,1.0
1306,,1.0,1.0
1307,,1.0,1.0
1308,,1.0,1.0
1309,,19.0,3.0
1310,,2.0,1.0
1311,,1.0,3.0
1312,,2.0,4.0
1313,,23.0,1.0
1314,,5.0,2.0
1315,,3.0,4.0
1316,,1.0,5.0
1317,,11.0,7.0
1318,,4.0,2.0
1319,,2.0,4.0
1320,,1.0,1.0
1321,,7.0,1.0
1322,,1.0,1.0
1323,,30.0,1.0
1324,,45.0,1.0
1325,,1.0,1.0
1326,,3.0,1.0
1327,,3.0,2.0
1328,,4.0,4.0
1329,,45.0,1.0
1330,,114.0,27.0
1331,,2.0,4.0
1332,,17.0,1.0
1333,,1.0,1.0
1334,,2.0,5.0
1335,,1.0,239.0
1336,,1.0,1.0
1337,,1.0,2.0
1338,,10.0,1.0
1339,,109.0,1.0
1340,,19.0,1.0
1341,,2.0,1.0
1342,,6.0,14.0
1343,,5.0,11.0
1344,,63.0,1.0
1345,,6.0,1.0
1346,,1.0,2.0
1347,,1.0,1.0
1348,,2.0,1.0
1349,,1.0,1.0
1350,,124.0,2.0
1351,,1.0,2.0
1352,,12.0,1.0
1353,,4.0,2.0
1354,,14.0,1.0
1355,,7.0,1.0
1356,,1.0,5.0
1357,,3.0,1.0
1358,,2.0,1.0
1359,,2.0,1.0
1360,,8.0,1.0
1361,,1.0,1.0
1362,,1.0,1.0
1363,,12.0,15.0
1364,,16.0,1.0
1365,,67.0,4.0
1366,,6.0,1.0
1367,,1.0,9.0
1368,,1.0,1.0
1369,,2.0,8.0
1370,,7.0,3.0
1371,,10.0,1.0
1372,,1.0,1.0
1373,,4.0,3.0
1374,,1.0,56.0
1375,,4.0,1.0
1376,,10.0,19.0
1377,,177.0,1.0
1378,,40.0,90.0
1379,,1.0,1.0
1380,,14.0,64.0
1381,,3.0,1.0
1382,,1.0,2.0
1383,,1.0,2.0
1384,,12.0,1.0
1385,,1.0,1.0
1386,,5.0,4.0
1387,,2.0,1.0
1388,,1.0,4.0
1389,,1.0,11.0
1390,,13.0,1.0
1391,,51.0,4.0
1392,,4.0,2.0
1393,,1.0,1.0
1394,,24.0,3.0
1395,,8.0,3.0
1396,,1.0,1.0
1397,,1.0,1.0
1398,,1.0,1.0
1399,,2.0,5.0
1400,,45.0,1.0
1401,,5.0,2.0
1402,,14.0,1.0
1403,,1.0,1.0
1404,,13.0,9.0
1405,,14.0,1.0
1406,,1.0,22.0
1407,,1.0,2.0
1408,,1.0,25.0
1409,,1.0,16.0
1410,,1.0,11.0
1411,,2.0,5.0
1412,,1.0,1.0
1413,,8.0,17.0
1414,,13.0,2.0
1415,,2.0,1.0
1416,,3.0,15.0
1417,,1.0,1.0
1418,,1.0,1.0
1419,,5.0,2.0
1420,,1.0,1.0
1421,,1.0,126.0
1422,,1.0,10.0
1423,,2.0,37.0
1424,,1.0,3.0
1425,,4.0,13.0
1426,,1.0,1.0
1427,,2.0,1.0
1428,,27.0,143.0
1429,,1.0,1.0
1430,,1.0,1.0
1431,,3.0,1.0
1432,,3.0,1.0
1433,,3.0,3.0
1434,,1.0,53.0
1435,,1.0,12.0
1436,,17.0,3.0
1437,,1.0,15.0
1438,,7.0,1.0
1439,,5.0,26.0
1440,,10.0,2.0
1441,,1.0,3.0
1442,,1.0,4.0
1443,,1.0,1.0
1444,,6.0,1.0
1445,,2.0,1.0
1446,,2.0,1.0
1447,,1.0,2.0
1448,,1.0,2.0
1449,,5.0,9.0
1450,,2.0,9.0
1451,,1.0,2.0
1452,,24.0,2.0
1453,,5.0,82.0
1454,,58.0,8.0
1455,,10.0,45.0
1456,,2.0,10.0
1457,,110.0,23.0
1458,,1.0,23.0
1459,,30.0,3.0
1460,,1.0,94.0
1461,,1.0,3.0
1462,,1.0,3.0
1463,,1.0,7.0
1464,,1.0,1.0
1465,,9.0,3.0
1466,,2.0,2.0
1467,,1.0,1.0
1468,,3.0,69.0
1469,,2.0,15.0
1470,,35.0,3.0
1471,,3.0,4.0
1472,,1.0,1.0
1473,,10.0,1.0
1474,,10.0,2.0
1475,,1.0,1.0
1476,,1.0,4.0
1477,,5.0,1.0
1478,,7.0,3.0
1479,,1.0,5.0
1480,,1.0,1.0
1481,,1.0,1.0
1482,,1.0,1.0
1483,,11.0,2.0
1484,,1.0,8.0
1485,,4.0,4.0
1486,,16.0,2.0
1487,,5.0,2.0
1488,,1.0,55.0
1489,,4.0,38.0
1490,,1.0,9.0
1491,,14.0,8.0
1492,,1.0,9.0
1493,,10.0,33.0
1494,,246.0,30.0
1495,,1.0,12.0
1496,,1.0,1.0
1497,,1.0,9.0
1498,,2.0,5.0
1499,,1.0,3.0
1500,,1.0,16.0
1501,,1.0,1.0
1502,,2.0,3.0
1503,,17.0,27.0
1504,,1.0,1.0
1505,,7.0,1.0
1506,,1.0,2.0
1507,,2.0,1.0
1508,,3.0,6.0
1509,,10.0,20.0
1510,,2.0,8.0
1511,,1.0,14.0
1512,,1.0,1.0
1513,,2.0,5.0
1514,,1.0,1.0
1515,,1.0,1.0
1516,,1.0,2.0
1517,,3.0,3.0
1518,,1.0,1.0
1519,,2.0,8.0
1520,,3.0,11.0
1521,,3.0,95.0
1522,,4.0,6.0
1523,,1.0,7.0
1524,,1.0,1.0
1525,,3.0,6.0
1526,,1.0,4.0
1527,,3.0,2.0
1528,,1.0,1.0
1529,,4.0,2.0
1530,,1.0,1.0
1531,,3.0,1.0
1532,,2.0,1.0
1533,,1.0,2.0
1534,,24.0,7.0
1535,,1.0,3.0
1536,,2.0,1.0
1537,,1.0,1.0
1538,,1.0,11.0
1539,,1.0,7.0
1540,,8.0,37.0
1541,,6.0,2.0
1542,,3.0,4.0
1543,,20.0,50.0
1544,,1.0,1.0
1545,,14.0,3.0
1546,,1.0,2.0
1547,,6.0,2.0
1548,,4.0,21.0
1549,,2.0,7.0
1550,,1.0,1.0
1551,,4.0,2.0
1552,,81.0,4.0
1553,,1.0,1.0
1554,,1.0,2.0
1555,,1.0,1.0
1556,,1.0,1.0
1557,,1.0,39.0
1558,,1.0,1.0
1559,,3.0,2.0
1560,,2.0,2.0
1561,,1.0,2.0
1562,,2.0,1.0
1563,,1.0,1.0
1564,,13.0,14.0
1565,,1.0,2.0
1566,,2.0,9.0
1567,,1.0,3.0
1568,,1.0,1.0
1569,,1.0,11.0
1570,,1.0,2.0
1571,,57.0,1.0
1572,,1.0,47.0
1573,,1.0,1.0
1574,,1.0,7.0
1575,,1.0,1.0
1576,,6.0,3.0
1577,,22.0,34.0
1578,,1.0,5.0
1579,,1.0,1.0
1580,,2.0,2.0
1581,,1.0,5.0
1582,,5.0,11.0
1583,,1.0,5.0
1584,,10.0,10.0
1585,,1.0,3.0
1586,,1.0,5.0
1587,,1.0,55.0
1588,,1.0,1.0
1589,,1.0,1.0
1590,,3.0,2.0
1591,,1.0,1.0
1592,,24.0,91.0
1593,,1.0,2.0
1594,,9.0,19.0
1595,,4.0,15.0
1596,,24.0,1.0
1597,,11.0,5.0
1598,,1.0,2.0
1599,,1.0,1.0
1600,,1.0,9.0
1601,,1.0,2.0
1602,,1.0,1.0
1603,,13.0,5.0
1604,,8.0,2.0
1605,,7.0,1.0
1606,,2.0,3.0
1607,,1.0,1.0
1608,,1.0,11.0
1609,,1.0,8.0
1610,,1.0,21.0
1611,,2.0,3.0
1612,,341.0,1.0
1613,,1.0,5.0
1614,,272.0,1.0
1615,,2.0,9.0
1616,,1.0,8.0
1617,,1.0,1.0
1618,,184.0,2.0
1619,,1.0,1.0
1620,,1.0,10.0
1621,,5.0,1.0
1622,,1.0,2.0
1623,,27.0,11.0
1624,,1.0,1.0
1625,,1.0,16.0
1626,,3.0,3.0
1627,,1.0,9.0
1628,,1.0,2.0
1629,,1.0,1.0
1630,,1.0,6.0
1631,,2.0,1.0
1632,,1.0,1.0
1633,,2.0,1.0
1634,,4.0,1.0
1635,,1.0,1.0
1636,,1.0,3.0
1637,,1.0,2.0
1638,,1.0,2.0
1639,,1.0,1.0
1640,,8.0,59.0
1641,,22.0,34.0
1642,,3.0,2.0
1643,,7.0,5.0
1644,,12.0,2.0
1645,,3.0,4.0
1646,,2.0,3.0
1647,,4.0,3.0
1648,,22.0,2.0
1649,,3.0,2.0
1650,,1.0,6.0
1651,,24.0,1.0
1652,,1.0,70.0
1653,,16.0,1.0
1654,,2.0,42.0
1655,,3.0,1.0
1656,,3.0,24.0
1657,,23.0,1.0
1658,,20.0,1.0
1659,,1.0,2.0
1660,,13.0,7.0
1661,,4.0,1.0
1662,,1.0,1.0
1663,,1.0,1.0
1664,,9.0,4.0
1665,,1.0,1.0
1666,,1.0,135.0
1667,,1.0,30.0
1668,,1.0,3.0
1669,,9.0,2.0
1670,,1.0,26.0
1671,,1.0,50.0
1672,,15.0,16.0
1673,,1.0,3.0
1674,,1.0,1.0
1675,,16.0,3.0
1676,,2.0,3.0
1677,,5.0,1.0
1678,,12.0,1.0
1679,,1.0,7.0
1680,,1.0,2.0
1681,,1.0,1.0
1682,,33.0,1.0
1683,,6.0,1.0
1684,,2.0,1.0
1685,,2.0,3.0
1686,,1.0,1.0
1687,,1.0,2.0
1688,,2.0,33.0
1689,,15.0,1.0
1690,,144.0,4.0
1691,,1.0,2.0
1692,,15.0,2.0
1693,,1.0,45.0
1694,,1.0,1.0
1695,,3.0,35.0
1696,,15.0,1.0
1697,,28.0,14.0
1698,,1.0,1.0
1699,,3.0,7.0
1700,,1.0,5.0
1701,,2.0,2.0
1702,,28.0,1.0
1703,,2.0,1.0
1704,,1.0,3.0
1705,,2.0,14.0
1706,,1.0,5.0
1707,,1.0,3.0
1708,,1.0,3.0
1709,,1.0,9.0
1710,,222.0,16.0
1711,,1.0,8.0
1712,,2.0,69.0
1713,,4.0,1.0
1714,,5.0,1.0
1715,,1.0,1.0
1716,,1.0,1.0
1717,,1.0,96.0
1718,,1.0,2.0
1719,,2.0,1.0
1720,,11.0,5.0
1721,,3.0,7.0
1722,,2.0,12.0
1723,,4.0,16.0
1724,,65.0,1.0
1725,,1.0,2.0
1726,,44.0,1.0
1727,,6.0,19.0
1728,,3.0,3.0
1729,,16.0,1.0
1730,,2.0,1.0
1731,,1.0,6.0
1732,,1.0,2.0
1733,,1.0,23.0
1734,,1.0,1.0
1735,,1.0,32.0
1736,,6.0,1.0
1737,,5.0,3.0
1738,,4.0,1.0
1739,,1.0,2.0
1740,,1.0,1.0
1741,,2.0,5.0
1742,,1.0,23.0
1743,,1.0,215.0
1744,,5.0,1.0
1745,,3.0,6.0
1746,,1.0,1.0
1747,,2.0,3.0
1748,,1.0,1.0
1749,,41.0,1.0
1750,,3.0,2.0
1751,,8.0,47.0
1752,,1.0,2.0
1753,,1.0,1.0
1754,,2.0,1.0
1755,,12.0,1.0
1756,,2.0,1.0
1757,,1.0,4.0
1758,,1.0,2.0
1759,,1.0,12.0
1760,,4.0,1.0
1761,,48.0,2.0
1762,,8.0,1.0
1763,,4.0,10.0
1764,,1.0,11.0
1765,,6.0,36.0
1766,,3.0,1.0
1767,,3.0,2.0
1768,,133.0,2.0
1769,,3.0,3.0
1770,,3.0,199.0
1771,,2.0,3.0
1772,,1.0,5.0
1773,,2.0,1.0
1774,,4.0,1.0
1775,,26.0,15.0
1776,,20.0,22.0
1777,,177.0,4.0
1778,,1.0,139.0
1779,,2.0,2.0
1780,,2.0,3.0
1781,,2.0,2.0
1782,,1.0,6.0
1783,,5.0,63.0
1784,,3.0,1.0
1785,,2.0,1.0
1786,,2.0,8.0
1787,,48.0,1.0
1788,,9.0,1.0
1789,,11.0,1.0
1790,,2.0,1.0
1791,,1.0,19.0
1792,,33.0,136.0
1793,,2.0,2.0
1794,,36.0,5.0
1795,,1.0,1.0
1796,,2.0,5.0
1797,,1.0,1.0
1798,,1.0,2.0
1799,,1.0,29.0
1800,,18.0,1.0
1801,,19.0,1.0
1802,,48.0,10.0
1803,,11.0,1.0
1804,,1.0,1.0
1805,,70.0,1.0
1806,,3.0,1.0
1807,,1.0,2.0
1808,,12.0,286.0
1809,,1.0,3.0
1810,,1.0,4.0
1811,,1.0,2.0
1812,,1.0,1.0
1813,,1.0,1.0
1814,,3.0,1.0
1815,,1.0,1.0
1816,,40.0,54.0
1817,,14.0,54.0
1818,,4.0,1.0
1819,,2.0,9.0
1820,,1.0,18.0
1821,,2.0,4.0
1822,,2.0,1.0
1823,,7.0,2.0
1824,,1.0,8.0
1825,,1.0,14.0
1826,,1.0,14.0
1827,,1.0,1.0
1828,,1.0,1.0
1829,,1.0,158.0
1830,,4.0,4.0
1831,,2.0,34.0
1832,,1.0,2.0
1833,,1.0,30.0
1834,,4.0,2.0
1835,,1.0,1.0
1836,,1.0,7.0
1837,,78.0,1.0
1838,,3.0,30.0
1839,,2.0,29.0
1840,,7.0,3.0
1841,,1.0,21.0
1842,,1.0,1.0
1843,,2.0,14.0
1844,,1.0,5.0
1845,,4.0,11.0
1846,,1.0,17.0
1847,,1.0,1.0
1848,,1.0,1.0
1849,,1.0,9.0
1850,,2.0,1.0
1851,,83.0,9.0
1852,,3.0,4.0
1853,,1.0,1.0
1854,,1.0,65.0
1855,,3.0,1.0
1856,,4.0,1.0
1857,,42.0,17.0
1858,,3.0,18.0
1859,,14.0,175.0
1860,,5.0,63.0
1861,,1.0,1.0
1862,,1.0,6.0
1863,,1.0,90.0
1864,,1.0,5.0
1865,,44.0,60.0
1866,,1.0,27.0
1867,,1.0,41.0
1868,,2.0,67.0
1869,,106.0,1.0
1870,,1.0,2.0
1871,,1.0,12.0
1872,,1.0,17.0
1873,,42.0,1.0
1874,,3.0,2.0
1875,,1.0,120.0
1876,,1.0,1.0
1877,,1.0,1.0
1878,,5.0,26.0
1879,,1.0,1.0
1880,,1.0,46.0
1881,,1.0,10.0
1882,,1.0,1.0
1883,,1.0,63.0
1884,,1.0,2.0
1885,,5.0,1.0
1886,,4.0,74.0
1887,,2.0,21.0
1888,,1.0,255.0
1889,,11.0,1.0
1890,,1.0,4.0
1891,,1.0,2.0
1892,,1.0,11.0
1893,,1.0,3.0
1894,,1.0,1.0
1895,,2.0,17.0
1896,,2.0,12.0
1897,,2.0,3.0
1898,,1.0,1.0
1899,,2.0,6.0
1900,,1.0,1.0
1901,,8.0,2.0
1902,,1.0,2.0
1903,,1.0,168.0
1904,,72.0,1.0
1905,,2.0,1.0
1906,,1.0,1.0
1907,,2.0,2.0
1908,,18.0,1.0
1909,,1.0,3.0
1910,,6.0,1.0
1911,,1.0,61.0
1912,,1.0,1.0
1913,,7.0,5.0
1914,,1.0,1.0
1915,,17.0,5.0
1916,,1.0,3.0
1917,,1.0,1.0
1918,,1.0,1.0
1919,,1.0,7.0
1920,,2.0,25.0
1921,,1.0,6.0
1922,,6.0,1.0
1923,,4.0,219.0
1924,,8.0,1.0
1925,,1.0,1.0
1926,,1.0,4.0
1927,,3.0,19.0
1928,,73.0,4.0
1929,,1.0,5.0
1930,,1.0,2.0
1931,,1.0,7.0
1932,,1.0,18.0
1933,,8.0,26.0
1934,,3.0,26.0
1935,,5.0,3.0
1936,,15.0,23.0
1937,,1.0,4.0
1938,,1.0,21.0
1939,,2.0,2.0
1940,,1.0,31.0
1941,,1.0,27.0
1942,,2.0,3.0
1943,,1.0,5.0
1944,,5.0,1.0
1945,,1.0,2.0
1946,,1.0,27.0
1947,,1.0,36.0
1948,,1.0,88.0
1949,,2.0,30.0
1950,,1.0,9.0
1951,,1.0,2.0
1952,,1.0,1.0
1953,,53.0,1.0
1954,,1.0,21.0
1955,,1.0,1.0
1956,,9.0,1.0
1957,,3.0,9.0
1958,,1.0,1.0
1959,,1.0,11.0
1960,,1.0,93.0
1961,,1.0,1.0
1962,,2.0,45.0
1963,,1.0,4.0
1964,,5.0,1.0
1965,,1.0,1.0
1966,,1.0,1.0
1967,,48.0,6.0
1968,,2.0,28.0
1969,,1.0,1.0
1970,,3.0,1.0
1971,,1.0,2.0
1972,,5.0,1.0
1973,,15.0,1.0
1974,,7.0,10.0
1975,,3.0,1.0
1976,,1.0,1.0
1977,,3.0,6.0
1978,,16.0,3.0
1979,,10.0,2.0
1980,,3.0,42.0
1981,,1.0,4.0
1982,,1.0,26.0
1983,,3.0,12.0
1984,,1.0,1.0
1985,,2.0,1.0
1986,,3.0,1.0
1987,,1.0,1.0
1988,,2.0,5.0
1989,,7.0,42.0
1990,,3.0,15.0
1991,,2.0,24.0
1992,,17.0,1.0
1993,,9.0,1.0
1994,,7.0,1.0
1995,,1.0,3.0
1996,,2.0,1.0
1997,,1.0,2.0
1998,,1.0,1.0
1999,,2.0,1.0
2000,,2.0,4.0
2001,,1.0,3.0
2002,,1.0,3.0
2003,,2.0,12.0
2004,,1.0,9.0
2005,,24.0,9.0
2006,,1.0,9.0
2007,,67.0,6.0
2008,,18.0,6.0
2009,,1.0,6.0
2010,,3.0,6.0
2011,,2.0,1.0
2012,,2.0,6.0
2013,,1.0,2.0
2014,,1.0,13.0
2015,,2.0,3.0
2016,,49.0,1.0
2017,,1.0,1.0
2018,,23.0,2.0
2019,,1.0,1.0
2020,,3.0,1.0
2021,,10.0,1.0
2022,,2.0,3.0
2023,,1.0,25.0
2024,,1.0,1.0
2025,,1.0,1.0
2026,,3.0,2.0
2027,,5.0,4.0
2028,,87.0,2.0
2029,,1.0,1.0
2030,,22.0,2.0
2031,,1.0,3.0
2032,,1.0,1.0
2033,,109.0,1.0
2034,,1.0,16.0
2035,,1.0,2.0
2036,,1.0,7.0
2037,,1.0,1.0
2038,,1.0,1.0
2039,,1.0,1.0
2040,,1.0,7.0
2041,,1.0,1.0
2042,,1.0,6.0
2043,,1.0,5.0
2044,,2.0,2.0
2045,,1.0,1.0
2046,,1.0,3.0
2047,,2.0,4.0
2048,,11.0,7.0
2049,,20.0,1.0
2050,,6.0,1.0
2051,,2.0,19.0
2052,,6.0,12.0
2053,,55.0,1.0
2054,,1.0,3.0
2055,,2.0,3.0
2056,,1.0,2.0
2057,,2.0,20.0
2058,,24.0,2.0
2059,,1.0,1.0
2060,,3.0,1.0
2061,,12.0,2.0
2062,,2.0,1.0
2063,,7.0,14.0
2064,,10.0,5.0
2065,,5.0,1.0
2066,,7.0,7.0
2067,,1.0,4.0
2068,,1.0,4.0
2069,,1.0,4.0
2070,,1.0,4.0
2071,,1.0,9.0
2072,,4.0,1.0
2073,,5.0,3.0
2074,,1.0,3.0
2075,,5.0,1.0
2076,,6.0,3.0
2077,,8.0,14.0
2078,,2.0,40.0
2079,,1.0,2.0
2080,,4.0,4.0
2081,,1.0,1.0
2082,,1.0,14.0
2083,,1.0,2.0
